"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (Bytes)","Transferred (Bytes)","Total Transferred (Bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://www.unityverseacademy.com/uploads/p/p/unreal-engine-ile-sanal-gerceklik-vr-ozel-ders_2.jpg?v=1696602480","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","113195","113195","113195","16,775","","0","","","","","0,000","2","3","","1","1","0","0,440","0","0","0","0","0","0","","","","","","0,763","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://www.unityverseacademy.com/uploads/p/p/unreal-engine-ile-sanal-gerceklik-vr-ozel-ders_2.jpg?v=1696602480","2026-07-27 17:46:15"
"https://www.unityverseacademy.com/urun/senaryo-yazma-canli-online-egitimi-587/","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Senaryo Yazma Canlı (Online) Eğitimi","36","332","2026 Python bootcamp sıfırdan ileri seviye online kursu. Yapay zeka, veri bilimi ve otomasyon için Python öğrenin!","114","698","Python bootcamp online, sıfırdan Python 2026, yapay zeka Python kursu, online Python eğitimi","92","Senaryo Yazma Canlı (Online) Eğitimi","36","","0","","0","","0","","","","https://unityverseacademy.com/urun/2026-python-bootcamp-sifirdan-python-canli-online-egitimi-8/","","","","","","168727","57895","57895","8,580","","1824","398","4,583","8,911","Very Hard","9,220","2","2","","10","4","0","1,780","73","46","0","12","11","0","","","","","b22436c186881040266c9e2b286fe458","0,825","","","","","tr","1.1","","","","","","https://www.unityverseacademy.com/urun/senaryo-yazma-canli-online-egitimi-587/","2026-07-27 17:46:15"
"https://www.unityverseacademy.com/urun/fizik-egitimi-ozel-ders-1429/","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Fizik Eğitimi Özel Ders","23","199","2026 Python bootcamp sıfırdan ileri seviye online kursu. Yapay zeka, veri bilimi ve otomasyon için Python öğrenin!","114","698","Python bootcamp online, sıfırdan Python 2026, yapay zeka Python kursu, online Python eğitimi","92","Fizik Eğitimi Özel Ders","23","","0","Eğitim Koordinatörü: Doç. Dr. Ali Çivril(CV için tıklayınız.)","61","","0","","","","https://unityverseacademy.com/urun/2026-python-bootcamp-sifirdan-python-canli-online-egitimi-8/","","","","","","121191","30856","30856","4,573","","496","141","3,518","44,810","Hard","3,665","2","2","","10","4","0","1,780","72","46","0","11","11","0","","","","","e74823469e0ec62c7b752305dcce7702","0,193","","","","","tr","1.1","","","","","","https://www.unityverseacademy.com/urun/fizik-egitimi-ozel-ders-1429/","2026-07-27 17:46:15"
"https://www.unityverseacademy.com/urun/film-muzigi-teknikleri-canli-online-egitimi-647/","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Film Müziği Teknikleri Canlı (Online) Eğitimi","45","388","2026 Python bootcamp sıfırdan ileri seviye online kursu. Yapay zeka, veri bilimi ve otomasyon için Python öğrenin!","114","698","Python bootcamp online, sıfırdan Python 2026, yapay zeka Python kursu, online Python eğitimi","92","Film Müziği Teknikleri Canlı (Online) Eğitimi","45","","0","Eğitimimizden kareler:","22","IMG_50372.jpg","13","","","","https://unityverseacademy.com/urun/2026-python-bootcamp-sifirdan-python-canli-online-egitimi-8/","","","","","","151591","53920","53920","7,991","","371","110","3,373","56,559","Fairly Hard","2,262","2","2","","12","5","0","2,220","70","44","0","10","10","0","","","","","f3b27ec9fce5bea99bff8c396d93ea58","0,302","","","","","tr","1.1","","","","","","https://www.unityverseacademy.com/urun/film-muzigi-teknikleri-canli-online-egitimi-647/","2026-07-27 17:46:16"
"https://www.unityverseacademy.com/urun/senaryo-yazma-yuz-yuze-egitimi-622/","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Senaryo Yazma Yüz Yüze Eğitimi","30","293","2026 Python bootcamp sıfırdan ileri seviye online kursu. Yapay zeka, veri bilimi ve otomasyon için Python öğrenin!","114","698","Python bootcamp online, sıfırdan Python 2026, yapay zeka Python kursu, online Python eğitimi","92","Senaryo Yazma Yüz Yüze Eğitimi","30","","0","","0","Eğitimimizden kareler:","22","","","","https://unityverseacademy.com/urun/2026-python-bootcamp-sifirdan-python-canli-online-egitimi-8/","","","","","","156584","54839","54839","8,127","","652","168","3,881","34,345","Hard","3,587","2","2","","10","4","0","1,780","72","46","0","11","11","0","","","","","2868bd6a3c9739af021480780f66bf3c","0,395","","","","","tr","1.1","","","","","","https://www.unityverseacademy.com/urun/senaryo-yazma-yuz-yuze-egitimi-622/","2026-07-27 17:46:16"
"https://www.unityverseacademy.com/uploads/p/p/ses-tasarimi-canli-online-egitimi_2.jpg?v=1759590828","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","105593","105593","105593","15,649","","0","","","","","0,000","2","3","","1","1","0","0,440","0","0","0","0","0","0","","","","","","0,176","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://www.unityverseacademy.com/uploads/p/p/ses-tasarimi-canli-online-egitimi_2.jpg?v=1759590828","2026-07-27 17:46:16"
"https://www.unityverseacademy.com/uploads/p/p/3ds-max-canli-online-egitimi_1.jpg?v=1762865165","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","258715","258715","258715","38,342","","0","","","","","0,000","2","3","","1","1","0","0,440","0","0","0","0","0","0","","","","","","0,181","Thu, 18 Jun 2026 12:14:51 GMT","","","","","1.1","","","","","","https://www.unityverseacademy.com/uploads/p/p/3ds-max-canli-online-egitimi_1.jpg?v=1762865165","2026-07-27 17:46:16"
"https://www.unityverseacademy.com/urun/zbrush-ile-organik-modelleme-yuz-yuze-egitimi-590/","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","ZBrush ile Organik & Karakter Modelleme Kursu – Yüz Yüze (Dijital Sculpting)","76","687","2026 Python bootcamp sıfırdan ileri seviye online kursu. Yapay zeka, veri bilimi ve otomasyon için Python öğrenin!","114","698","Python bootcamp online, sıfırdan Python 2026, yapay zeka Python kursu, online Python eğitimi","92","ZBrush ile Organik & Karakter Modelleme Kursu – Yüz Yüze (Dijital Sculpting)","76","","0","ZBrush ile Organik Modelleme Eğitimi Eğitmen: Öğr. Gör. Deniz Erbaş (CV'ye erişmek için tıklayınız.) Marmara Üniversitesi Grafik Tasarım ve Yüksek Lisans Sinema TV Mezunu, İstanbul Aydın Üniversitesi Sinema TV bölümünde Doktora (PhD.) eğitimine devam etmektedir.","262","Goz Games Kurucu ortağıdır, sektörde 20 yılı aşkın süredir video kurgu, after effects, animasyon, 3D modelleme ve tasarım alanlarında çalışmaktadır. Ayrıca öğrenciler, Türkiye’nin saygın üniversitelerinin teknoparklarından ve Sanayi ve Teknoloji Bakanlığı’ndan onaylı Ar-Ge Projesi kapsamında dijital heykel ve karakter tasarımı proje ekibinde aktif olarak görev alır ve “ZBrush Proje Geliştirme Sertifikası” almaya hak kazanır. Eğitim sürecinde ZBrush yazılımı ile organik modelleme, karakter anatomisi, detaylandırma ve dijital heykel alanlarında ileri düzey teknik ve sanatsal beceriler geliştirirler. Oluşturdukları karakter ve yaratıcı konsept çalışmalarını ArtStation, CGSociety ve diğer uluslararası dijital sanat platformlarında sergileyerek, oyun, film ve dijital sanat endüstrilerinde profesyonel portföy oluştururlar ve kariyer fırsatlarında önemli bir avantaj elde ederler.","885","","","","https://unityverseacademy.com/urun/2026-python-bootcamp-sifirdan-python-canli-online-egitimi-8/","","","","","","145101","37848","37848","5,609","","2145","459","4,673","10,805","Very Hard","12,689","2","2","","12","5","0","2,220","73","47","0","13","12","0","","","","","27b18bf9d74669f7996a5b9283edd1aa","0,848","","","","","tr","1.1","","","","","","https://www.unityverseacademy.com/urun/zbrush-ile-organik-modelleme-yuz-yuze-egitimi-590/","2026-07-27 17:46:15"
"https://www.unityverseacademy.com/uploads/p/p/zbrush-ile-organik-modelleme-online-egitimi_2.jpg?v=1762940418","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","146303","146303","146303","21,682","","0","","","","","0,000","2","3","","1","1","0","0,440","0","0","0","0","0","0","","","","","","0,921","Thu, 18 Jun 2026 12:16:26 GMT","","","","","1.1","","","","","","https://www.unityverseacademy.com/uploads/p/p/zbrush-ile-organik-modelleme-online-egitimi_2.jpg?v=1762940418","2026-07-27 17:46:16"
"https://www.unityverseacademy.com/uploads/p/p/dijital-oyun-muzigi-teknikleri-canli-online-egitimi_2.jpg?v=1759590545","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","107838","107838","107838","15,982","","0","","","","","0,000","2","3","","1","1","0","0,440","0","0","0","0","0","0","","","","","","0,199","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://www.unityverseacademy.com/uploads/p/p/dijital-oyun-muzigi-teknikleri-canli-online-egitimi_2.jpg?v=1759590545","2026-07-27 17:46:16"
"https://www.unityverseacademy.com/uploads/p/p/veri-yapilari-egitimi-ozel-ders_1.jpg?v=1759324987","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","137863","137863","137863","20,431","","0","","","","","0,000","2","3","","1","1","0","0,440","0","0","0","0","0","0","","","","","","0,851","Thu, 18 Jun 2026 12:16:26 GMT","","","","","1.1","","","","","","https://www.unityverseacademy.com/uploads/p/p/veri-yapilari-egitimi-ozel-ders_1.jpg?v=1759324987","2026-07-27 17:46:16"
"https://www.unityverseacademy.com/urun/turkce-egitimi-ozel-ders-1438/","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Türkçe Eğitimi Özel Ders","24","219","2026 Python bootcamp sıfırdan ileri seviye online kursu. Yapay zeka, veri bilimi ve otomasyon için Python öğrenin!","114","698","Python bootcamp online, sıfırdan Python 2026, yapay zeka Python kursu, online Python eğitimi","92","Türkçe Eğitimi Özel Ders","24","","0","Türkçe Eğitimi Özel Ders","24","","0","","","","https://unityverseacademy.com/urun/2026-python-bootcamp-sifirdan-python-canli-online-egitimi-8/","","","","","","118901","30106","30106","4,462","","382","115","3,322","59,953","Fairly Hard","2,928","2","2","","10","4","0","1,780","71","45","0","10","10","0","","","","","263f6a6683daa478b335129c8307f17c","1,051","","","","","tr","1.1","","","","","","https://www.unityverseacademy.com/urun/turkce-egitimi-ozel-ders-1438/","2026-07-27 17:46:16"
"https://www.unityverseacademy.com/uploads/p/p/unity-ile-oyun-gelistirme-yuz-yuze-egitimi_1.jpeg?v=1714312888","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","79877","79877","79877","11,838","","0","","","","","0,000","2","3","","1","1","0","0,440","0","0","0","0","0","0","","","","","","0,793","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://www.unityverseacademy.com/uploads/p/p/unity-ile-oyun-gelistirme-yuz-yuze-egitimi_1.jpeg?v=1714312888","2026-07-27 17:46:17"
"https://www.unityverseacademy.com/uploads/p/p/senaryo-yazma-canli-online-egitimi_2.jpg?v=1759587866","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","119975","119975","119975","17,780","","0","","","","","0,000","2","3","","1","1","0","0,440","0","0","0","0","0","0","","","","","","0,192","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://www.unityverseacademy.com/uploads/p/p/senaryo-yazma-canli-online-egitimi_2.jpg?v=1759587866","2026-07-27 17:46:17"
"https://unityverseacademy.com/kategori/ses-tasarim-egitimleri-251/","text/html; charset=utf-8","200","OK","Indexable","","Ses Tasarımı Yüz Yüze Kursları","30","278","Ses Tasarım Eğitimleri","22","136","","0","Ses Tasarım Eğitimleri","22","","0","","0","","0","","","","https://unityverseacademy.com/kategori/ses-tasarim-egitimleri-251/","","","","","","134242","28618","28618","4,241","","548","186","2,946","63,359","Normal","3,431","2","2","","44","15","0","6,670","103","49","0","7","7","0","","","","","efc59a6505483fd721285c6742c8da3a","0,922","","","","","tr","1.1","","","","","","https://unityverseacademy.com/kategori/ses-tasarim-egitimleri-251/","2026-07-27 17:46:17"
"https://www.unityverseacademy.com/public/tema10/js/course-overview.js?v=20260726-2","application/javascript; charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,311","Sun, 26 Jul 2026 10:06:23 GMT","","","","","1.1","","","","","","https://www.unityverseacademy.com/public/tema10/js/course-overview.js?v=20260726-2","2026-07-27 17:46:17"
"https://www.unityverseacademy.com/urun/marvelous-designer-ile-giysi-tasarimi-uzmanligi-canli-online-egitimi-552/","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Marvelous Designer Giysi Tasarımı Uzmanlık Kursu – Online Canlı (Kumaş Simülasyonu)","83","785","2026 Python bootcamp sıfırdan ileri seviye online kursu. Yapay zeka, veri bilimi ve otomasyon için Python öğrenin!","114","698","Python bootcamp online, sıfırdan Python 2026, yapay zeka Python kursu, online Python eğitimi","92","Marvelous Designer Giysi Tasarımı Uzmanlık Kursu – Online Canlı (Kumaş Simülasyonu)","83","","0","pcySXNzep82JPsEnPLYjVd.jpg","26","SERTİFİKALAR","12","","","","https://unityverseacademy.com/urun/2026-python-bootcamp-sifirdan-python-canli-online-egitimi-8/","","","","","","147556","38235","38235","5,666","","2302","491","4,688","12,921","Very Hard","13,204","2","2","","12","5","0","2,220","73","46","0","11","11","0","","","","","a193646d7a746036a6a1a87947a0006b","0,446","","","","","tr","1.1","","","","","","https://www.unityverseacademy.com/urun/marvelous-designer-ile-giysi-tasarimi-uzmanligi-canli-online-egitimi-552/","2026-07-27 17:46:17"
"https://www.unityverseacademy.com/uploads/fm/ACP_Logo_Adobe_Certified_Professional_Adobe_Illustrator_digital_badge.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","13370","13370","13370","1,981","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,089","Wed, 17 Jun 2026 19:04:45 GMT","","","","","1.1","","","","","","https://www.unityverseacademy.com/uploads/fm/ACP_Logo_Adobe_Certified_Professional_Adobe_Illustrator_digital_badge.png","2026-07-27 17:46:18"
"https://www.unityverseacademy.com/uploads/p/p/almanca-egitimi-ozel-ders_1.jpg?v=1759325961","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","142897","142897","142897","21,177","","0","","","","","0,000","2","3","","1","1","0","0,440","0","0","0","0","0","0","","","","","","0,352","Thu, 18 Jun 2026 12:14:51 GMT","","","","","1.1","","","","","","https://www.unityverseacademy.com/uploads/p/p/almanca-egitimi-ozel-ders_1.jpg?v=1759325961","2026-07-27 17:46:18"
"https://www.unityverseacademy.com/uploads/fm/dijital_oyun_geliştirme_(1)3.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","84932","84932","84932","12,587","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,433","Wed, 17 Jun 2026 19:04:46 GMT","","","","","1.1","","","","","","https://www.unityverseacademy.com/uploads/fm/dijital_oyun_geli%C5%9Ftirme_(1)3.jpg","2026-07-27 17:46:17"
"https://www.unityverseacademy.com/urun/sketchupta-mimari-ve-ic-mekân-modelleme-egitimi-uygulamali-yuz-yuze-1620/","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","SketchUp’ta Mimari ve İç Mekân Modelleme Eğitimi (Uygulamalı) - Yüz Yüze","72","674","2026 Python bootcamp sıfırdan ileri seviye online kursu. Yapay zeka, veri bilimi ve otomasyon için Python öğrenin!","114","698","Python bootcamp online, sıfırdan Python 2026, yapay zeka Python kursu, online Python eğitimi","92","SketchUp’ta Mimari ve İç Mekân Modelleme Eğitimi (Uygulamalı) - Yüz Yüze","72","","0","SketchUp’ta Mimari ve İç Mekân Modelleme Eğitimi (Uygulamalı)","61","Ne Öğreneceğim?","15","","","","https://unityverseacademy.com/urun/2026-python-bootcamp-sifirdan-python-canli-online-egitimi-8/","","","","","","134686","34009","34009","5,040","","1151","292","3,942","46,276","Hard","6,683","2","2","","10","4","0","1,780","72","46","0","11","11","0","","","","","dee9361724c3cc90c6cd7242b16560ac","0,580","","","","","tr","1.1","","","","","","https://www.unityverseacademy.com/urun/sketchupta-mimari-ve-ic-mek%C3%A2n-modelleme-egitimi-uygulamali-yuz-yuze-1620/","2026-07-27 17:46:18"
"https://www.unityverseacademy.com/urun/2b-cizgi-film-ve-animasyon-uzmanligi-canli-online-egitimi-565","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","2B Çizgi Film ve Animasyon Uzmanlığı Canlı (Online) Eğitimi","59","533","2026 Python bootcamp sıfırdan ileri seviye online kursu. Yapay zeka, veri bilimi ve otomasyon için Python öğrenin!","114","698","Python bootcamp online, sıfırdan Python 2026, yapay zeka Python kursu, online Python eğitimi","92","2B Çizgi Film ve Animasyon Uzmanlığı Canlı (Online) Eğitimi","59","","0","2B Çizgi Film ve Animasyon Uzmanlığı Eğitimi Eğitmen: Nevin Eryılmaz (CV için tıklayınız.) Nevin Eryılmaz, geleneksel ve dijital tasarım alanlarındaki 20 yılı aşkın sektör deneyimi yanı sıra, İstinye Üniversitesi'nde Bilgisayar Destekli Tasarım ve Animasyon önlisans ve Dijital Oyun Tasarımı lisans programlarının kurucusudur. Üniversitenin Dijital Oyun Tasarımı bölümündeki tasarım ve yazılım merkezli eğitim anlayışının öncüsü olmakla beraber, 2021 yılında aynı üniversitede Türkiye'nin ilk YÖK onaylı Dijital Oyun Araştırma Merkezi olan Dijital Oyun Geliştirme ve Animasyon Araştırma Uygulama Merkezi'ni kurmuştur ve iki sene boyunca Merkez Müdürü olarak görev almıştır. Merkez'de üniversitenin Animasyon ve Dijital Oyun Tasarımı programlarındaki öğrencilerin kendi oyunlarını geliştirerek oyun marketlerinde yayınlaması ve ticarileşmeleri desteklenmiştir. Eryılmaz'ın sektör ve akademi deneyimli kadrosunun etkisi ile, İstinye Üniversitesi Dijital Oyun Tasarımı bölümü iki senede Türkiye'nin ilk tercih edilen 3 üniversitesi arasına yerleşmiştir. Eryılmaz'ın Milli Eğitim Bakanlığı ve çeşitli dijital oyun şirketleri ortaklığında gerçekleşen proje ve çalışmaları devam etmektedir.","1184","Öğr. Gör. Nevin Eryılmaz'ın katıldığı programlardan bir kaçı:","61","","","","https://unityverseacademy.com/urun/2026-python-bootcamp-sifirdan-python-canli-online-egitimi-8/","","","","","","170081","56189","56189","8,327","","1885","414","4,553","9,092","Very Hard","9,498","2","1","","44","2","0","0,890","111","45","0","11","11","0","","","","","523e133058a35ad45ba89aa6f9a2c28f","0,488","","","","","tr","1.1","","","","","","https://www.unityverseacademy.com/urun/2b-cizgi-film-ve-animasyon-uzmanligi-canli-online-egitimi-565","2026-07-27 17:46:17"
"https://www.unityverseacademy.com/uploads/p/p/blender-ile-3d-modelleme-ve-animasyon-egitimi-online_1.jpg?v=1764078559","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","42457","42457","42457","6,292","","0","","","","","0,000","2","3","","1","1","0","0,440","0","0","0","0","0","0","","","","","","0,609","Thu, 18 Jun 2026 12:14:51 GMT","","","","","1.1","","","","","","https://www.unityverseacademy.com/uploads/p/p/blender-ile-3d-modelleme-ve-animasyon-egitimi-online_1.jpg?v=1764078559","2026-07-27 17:46:18"
"https://www.unityverseacademy.com/uploads/p/p/blender-ile-3d-modelleme-online-ozel-ders_1.jpg?v=1762940649","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","163932","163932","163932","24,295","","0","","","","","0,000","2","3","","1","1","0","0,440","0","0","0","0","0","0","","","","","","0,573","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://www.unityverseacademy.com/uploads/p/p/blender-ile-3d-modelleme-online-ozel-ders_1.jpg?v=1762940649","2026-07-27 17:46:18"
"https://www.unityverseacademy.com/urun/36-saat-kapsamli-zbrush-modelleme-egitimi-yuz-yuze-1539/","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","ZBrush Kapsamlı Sculpting Kursu – 36 Saat Yüz Yüze (Organik & Hard Surface)","75","702","2026 Python bootcamp sıfırdan ileri seviye online kursu. Yapay zeka, veri bilimi ve otomasyon için Python öğrenin!","114","698","Python bootcamp online, sıfırdan Python 2026, yapay zeka Python kursu, online Python eğitimi","92","ZBrush Kapsamlı Sculpting Kursu – 36 Saat Yüz Yüze (Organik & Hard Surface)","75","","0","ZBrush ile Organik Modelleme Eğitimi Eğitmen: Öğr. Gör. Deniz Erbaş (CV'ye erişmek için tıklayınız.) Marmara Üniversitesi Grafik Tasarım ve Yüksek Lisans Sinema TV Mezunu, İstanbul Aydın Üniversitesi Sinema TV bölümünde Doktora (PhD.) eğitimine devam etmektedir.","262","Goz Games Kurucu ortağıdır, sektörde 20 yılı aşkın süredir video kurgu, after effects, animasyon, 3D modelleme ve tasarım alanlarında çalışmaktadır. Ayrıca öğrenciler, Türkiye’nin saygın üniversitelerinin teknoparklarından ve Sanayi ve Teknoloji Bakanlığı’ndan onaylı Ar-Ge Projesi kapsamında dijital heykel ve karakter tasarımı proje ekibinde aktif olarak görev alır ve “ZBrush Proje Geliştirme Sertifikası” almaya hak kazanır. Eğitim sürecinde ZBrush yazılımı ile organik modelleme, karakter anatomisi, detaylandırma ve dijital heykel alanlarında ileri düzey teknik ve sanatsal beceriler geliştirirler. Oluşturdukları karakter ve yaratıcı konsept çalışmalarını ArtStation, CGSociety ve diğer uluslararası dijital sanat platformlarında sergileyerek, oyun, film ve dijital sanat endüstrilerinde profesyonel portföy oluştururlar ve kariyer fırsatlarında önemli bir avantaj elde ederler.","885","","","","https://unityverseacademy.com/urun/2026-python-bootcamp-sifirdan-python-canli-online-egitimi-8/","","","","","","139520","34945","34945","5,179","","1599","381","4,197","37,819","Hard","9,125","2","2","","22","6","0","2,670","81","47","0","11","11","0","","","","","8c5321df3ee091de779e4794f6cbdbde","0,131","","","","","tr","1.1","","","","","","https://www.unityverseacademy.com/urun/36-saat-kapsamli-zbrush-modelleme-egitimi-yuz-yuze-1539/","2026-07-27 17:46:18"
"https://www.unityverseacademy.com/uploads/p/o/CLDIvixRzArT.png?v=1731497148","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","213577","213577","213577","31,652","","0","","","","","0,000","2","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,156","Wed, 17 Jun 2026 19:04:47 GMT","","","","","1.1","","","","","","https://www.unityverseacademy.com/uploads/p/o/CLDIvixRzArT.png?v=1731497148","2026-07-27 17:46:18"
"https://www.unityverseacademy.com/urun/blender-ile-3d-modelleme-online-ozel-ders-1105/","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Blender ile 3D Modelleme Özel Ders – Birebir Online Canlı","57","512","2026 Python bootcamp sıfırdan ileri seviye online kursu. Yapay zeka, veri bilimi ve otomasyon için Python öğrenin!","114","698","Python bootcamp online, sıfırdan Python 2026, yapay zeka Python kursu, online Python eğitimi","92","Blender ile 3D Modelleme Özel Ders – Birebir Online Canlı","57","","0","Blender ile 3D Modelleme Eğitimi","32","Ne Öğreneceğim?","15","","","","https://unityverseacademy.com/urun/2026-python-bootcamp-sifirdan-python-canli-online-egitimi-8/","","","","","","133220","33327","33327","4,939","","1016","226","4,496","29,908","Very Hard","6,413","2","2","","20","5","0","2,220","82","47","0","10","10","0","","","","","999ff78d58ef00a2a72d166aaf304a","0,688","","","","","tr","1.1","","","","","","https://www.unityverseacademy.com/urun/blender-ile-3d-modelleme-online-ozel-ders-1105/","2026-07-27 17:46:18"
"https://www.unityverseacademy.com/urun/maya-ile-modelleme-ve-animasyon-canli-online-ozel-ders-35-saat-1259/","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Maya ile Modelleme ve Animasyon Canlı (Online) Özel Ders 35 SAAT","64","608","2026 Python bootcamp sıfırdan ileri seviye online kursu. Yapay zeka, veri bilimi ve otomasyon için Python öğrenin!","114","698","Python bootcamp online, sıfırdan Python 2026, yapay zeka Python kursu, online Python eğitimi","92","Maya ile Modelleme ve Animasyon Canlı (Online) Özel Ders 35 SAAT","64","Maya ile Modelleme ve Animasyon Eğitimi Eğitmen: Öğr. Gör. Esmanur Bayar (CV için tıklayınız) Yıldız Teknik Üniversitesi Sanat ve Tasarım fakültesi mezunu olan eğitmenimiz ayrıca Yıldız Teknik Üniversitesi İnteraktif Medya alanında doktora yapmaktadır.","252","Öğrencilerimizin İlham Verici Başarı Hikayelerini Keşfedin https://unityverseacademy.com/blog/10","96","","0","","","","https://unityverseacademy.com/urun/2026-python-bootcamp-sifirdan-python-canli-online-egitimi-8/","","","","","","126247","31735","31735","4,703","","508","140","3,629","35,617","Hard","3,671","2","2","","12","5","0","2,220","72","46","0","10","10","0","","","","","35960463ec7767576f2292e2b380561c","0,243","","","","","tr","1.1","","","","","","https://www.unityverseacademy.com/urun/maya-ile-modelleme-ve-animasyon-canli-online-ozel-ders-35-saat-1259/","2026-07-27 17:46:18"
"https://www.unityverseacademy.com/urun/unreal-engine-ile-oyun-gelistirme-150-saatlik-kapsamli-blueprintmufredati-yuz-yuze-egitim-1116/","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","Unreal Engine 5 Blueprint ile Kodsuz Oyun Geliştirme Kursu – 150 Saat Yüz Yüze","78","715","2026 Python bootcamp sıfırdan ileri seviye online kursu. Yapay zeka, veri bilimi ve otomasyon için Python öğrenin!","114","698","Python bootcamp online, sıfırdan Python 2026, yapay zeka Python kursu, online Python eğitimi","92","Unreal Engine 5 Blueprint ile Kodsuz Oyun Geliştirme Kursu – 150 Saat Yüz Yüze","78","","0","Unreal Engine 5 ile Blueprint Oyun Geliştirme Kursu","51","Ne Öğreneceğim?","15","","","","https://unityverseacademy.com/urun/2026-python-bootcamp-sifirdan-python-canli-online-egitimi-8/","","","","","","150392","38742","38742","5,742","","2294","518","4,429","15,033","Very Hard","12,840","2","2","","22","4","0","1,780","87","48","0","12","12","0","","","","","b9f2305f7886c6cea0c558bcf76a5071","0,413","","","","","tr","1.1","","","","","","https://www.unityverseacademy.com/urun/unreal-engine-ile-oyun-gelistirme-150-saatlik-kapsamli-blueprintmufredati-yuz-yuze-egitim-1116/","2026-07-27 17:46:19"
