"Address","Occurrences","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","HTTP Canonical","Indexability","Indexability Status"
"https://unityverseacademy.com/uploads/fm/3boyuntlu_modelleme_ve_animasyon3.jpg","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/profesyonel-mimari-render-ve-etkilesim-egitimi-yuz-yuze-24-saat_1.jpg?v=1765798484","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/3ds-max-egitimi-10-saat-ozel-ders-1446/","0","","","","https://unityverseacademy.com/urun/3ds-max-egitimi-10-saat-ozel-ders-1446/","","Indexable",""
"https://unityverseacademy.com/public/tema10/js/fancybox/jquery.fancybox.js?v=5.4.94","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/2b-oyun-karakter-tasarimi-ve-animasyon-ozel-ders-20-saat-1251/","0","","","","https://unityverseacademy.com/urun/2b-oyun-karakter-tasarimi-ve-animasyon-ozel-ders-20-saat-1251/","","Indexable",""
"https://unityverseacademy.com/urun/cocuklar-icin-minecraft-ile-kodlama-egitimi-1689/","0","","","","https://unityverseacademy.com/urun/cocuklar-icin-minecraft-ile-kodlama-egitimi-1689/","","Indexable",""
"https://unityverseacademy.com/uploads/fm/2B-Oyun-Karakter-Tasarimi-ve-Animasyon-Hizlandirilmis-Egitimi_21.jpg","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/insan-kaynaklari-egitimi-ozel-ders-1437/","0","","","","https://unityverseacademy.com/urun/insan-kaynaklari-egitimi-ozel-ders-1437/","","Indexable",""
"https://unityverseacademy.com/uploads/fm/IMG_50892.jpg","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/fm/Ekran_görüntüsü_2023-03-21_104838.png","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/fm/ACP_Logo_Adobe_Certified_Professional_Adobe_Illustrator_digital_badge.png","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/lumion-egitimi_1.jpg?v=1757507245","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/fm/WhatsApp_Image_2022-08-10_at_11_30_54_(1).jpg","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/almanca-egitimi-ozel-ders_1.jpg?v=1759325961","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/unity-ile-oyun-gelistirme-canli-online-egitimi-8-ay-1479/","0","","","","https://unityverseacademy.com/urun/unity-ile-oyun-gelistirme-canli-online-egitimi-8-ay-1479/","","Indexable",""
"https://unityverseacademy.com/uploads/fm/projegeliştirmeai232.png","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/fm/IMG_50452.jpg","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/fm/Unity_Certified_User_Prog_Logo3.png","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/proje-yonetimi-egitimi-1126/","0","","","","https://unityverseacademy.com/urun/proje-yonetimi-egitimi-1126/","","Indexable",""
"https://unityverseacademy.com/uploads/fm/WhatsApp_Image_2025-02-20_at_17_31_198.jpg","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/fm/Microsoft®_Certified_Fundamentals1.png","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/unity-ile-oyun-gelistirme-online-ozel-ders_1.jpeg?v=1747057605","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/yonetmenlik-ve-sinematografiye-giris-yuz-yuze-ozel-ders-1056/","0","","","","https://unityverseacademy.com/urun/yonetmenlik-ve-sinematografiye-giris-yuz-yuze-ozel-ders-1056/","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/3ds-max-corona-ile-fotogercekci-mimari-gorsellestirmeegitimi-online_2.jpg?v=1765798392","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/unreal-engine-ile-metaverse-gelistirme-yuz-yuze-egitim_1.jpg?v=1759587967","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/fm/IMG_51231.jpg","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/rhino-egitimi-40-saat-online_1.jpeg?v=1756551659","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/autodesk-fusion-360-endustriyel-urun-tasarimi-uzmanligi-canli-online-ozel-ders_2.jpg?v=1762940154","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/rhino-egitimi-24-saat-online-ozel-ders_1.jpeg?v=1756551156","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/fm/Adobe_ACP_Adobe_Certified_Professional_Certificate_-_B5_150.jpg","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/3ds-max-egitimi-10-saat-ozel-ders_1.jpg?v=1762865299","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/sosyal-medya-ve-google-reklamciligi-yuz-yuze-egitimi_1.jpg?v=1761747539","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/fm/ACP_Logo_Adobe_Certified_Professional_Adobe_Photoshop_digital_badge.png","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/unity-ile-oyun-gelistirme-yuz-yuze-egitimi_2.jpeg?v=1753523081","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/unreal-engine-ile-sanal-gerceklik-yuz-yuze-egitim_2.jpg?v=1759591008","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/p/b/fatih-yilmazin-yazilim-yolculugu-ve-lufthansadaki-basarisi_1.webp?v=1779437179","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/fm/Doç__Dr__Ali_Çivril_pdf_11.jpg","0","","","","","","Indexable",""
"https://unityverseacademy.com/blog-detay/3b-modelleme-egitimleri-zbrush-ileri-seviye-284/","0","","","","https://unityverseacademy.com/blog-detay/3b-modelleme-egitimleri-zbrush-ileri-seviye-284/","","Indexable",""
"https://unityverseacademy.com/uploads/fm/Kurucu_Eğitmen_Öğr__Gör__Nevin_Eryılmaz_pdf_22.jpg","0","","","","","","Indexable",""
"https://unityverseacademy.com/blog-detay/blender-egitimi-3d-modelleme-animasyon-ve-render-rehberi-280/","0","","","","https://unityverseacademy.com/blog-detay/blender-egitimi-3d-modelleme-animasyon-ve-render-rehberi-280/","","Indexable",""
"https://unityverseacademy.com/urun/excel-kursu-temelden-ileri-seviyeye-1122/","0","","","","https://unityverseacademy.com/urun/excel-kursu-temelden-ileri-seviyeye-1122/","","Indexable",""
"https://unityverseacademy.com/uploads/fm/dijital_oyun_geliştirme_(1)3.jpg","0","","","","","","Indexable",""
"https://unityverseacademy.com/blog-detay/3dsmax-kursu-294/","0","","","","https://unityverseacademy.com/blog-detay/3dsmax-kursu-294/","","Indexable",""
"https://unityverseacademy.com/uploads/p/o/CLDIvixRzArT.png?v=1731497148","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/2b-cizgi-film-ve-animasyon-yuz-yuze-egitimi-614/","0","","","","https://unityverseacademy.com/urun/2b-cizgi-film-ve-animasyon-yuz-yuze-egitimi-614/","","Indexable",""
"https://unityverseacademy.com/uploads/p/b/elif-arslanin-yazilim-gelistirici-olarak-ayakkabi-dunyasindaki-baslangici_2.webp?v=1779437223","0","","","","","","Indexable",""
"https://unityverseacademy.com/blog-detay/blender-egitimi-blender-profesyonel-kullanim-rehberi-308/","0","","","","https://unityverseacademy.com/blog-detay/blender-egitimi-blender-profesyonel-kullanim-rehberi-308/","","Indexable",""
"https://unityverseacademy.com/urun/3ds-max-egitimi-30-saat-ozel-ders-1128/","0","","","","https://unityverseacademy.com/urun/3ds-max-egitimi-30-saat-ozel-ders-1128/","","Indexable",""
"https://unityverseacademy.com/public/tema10/js/blog-detail-gallery.js?v=1.0.0","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/ayrik-matematik-discrete-mathematics-egitimi-ozel-ders-1431/","0","","","","https://unityverseacademy.com/urun/ayrik-matematik-discrete-mathematics-egitimi-ozel-ders-1431/","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/microsoft-office-egitimi_1.jpg?v=1757933202","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/unity-ile-oyun-gelistirme-yuz-yuze-egitimi-1481/","0","","","","https://unityverseacademy.com/urun/unity-ile-oyun-gelistirme-yuz-yuze-egitimi-1481/","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/unreal-engine-ile-oyun-gelistirme-ozel-ders-online-canli-egitim-100-saat_1.jpg?v=1757921756","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/fm/IMG_5023.jpg","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/fm/OYUN_ÖRNEK_SERTİFİKA3.jpg","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/autodesk-fusion-360-endustriyel-urun-tasarimi-uzmanligi-canli-online-ozel-ders-1368/","0","","","","https://unityverseacademy.com/urun/autodesk-fusion-360-endustriyel-urun-tasarimi-uzmanligi-canli-online-ozel-ders-1368/","","Indexable",""
"https://unityverseacademy.com/uploads/fm/Feyyaz_Ağırman_pdf_11.jpg","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/bilgisayarli-muhasebe-egitimi-10-saat-1125/","0","","","","https://unityverseacademy.com/urun/bilgisayarli-muhasebe-egitimi-10-saat-1125/","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/cocuklar-icin-minecraft-ile-kodlama-egitimi_1.webp?v=1780424011","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/revit-egitimi_1.jpg?v=1757507764","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/diferansiyel-denklemler-egitimi-ozel-ders-1434/","0","","","","https://unityverseacademy.com/urun/diferansiyel-denklemler-egitimi-ozel-ders-1434/","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/excel-kursu-temelden-ileri-seviyeye_1.jpg?v=1757932029","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/ic-mimarlik-ve-dekorasyon-egitimi_1.jpg?v=1757507465","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/sosyal-medya-ve-google-reklamciligi-canli-online-egitimi_1.jpg?v=1699715495","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/unreal-engine-ile-oyun-gelistirme-ozel-ders-online-canli-egitim-100-saat-1303/","0","","","","https://unityverseacademy.com/urun/unreal-engine-ile-oyun-gelistirme-ozel-ders-online-canli-egitim-100-saat-1303/","","Indexable",""
"https://unityverseacademy.com/uploads/fm/IMG_504523.jpg","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/yonetmenlik-ve-sinematografiye-giris-canli-online-egitimi-585/","0","","","","https://unityverseacademy.com/urun/yonetmenlik-ve-sinematografiye-giris-canli-online-egitimi-585/","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/film-ve-animasyon-icin-storyboard-yuz-yuze-egitimi-ozel-ders_1.jpg?v=1759586033","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/egitim-koclugu-ozel-ders-1439/","0","","","","https://unityverseacademy.com/urun/egitim-koclugu-ozel-ders-1439/","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/cocuk-ve-gencler-icin-unity-ile-oyun-gelistirme-canli-online-egitimi_2.jpg?v=1759588466","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/grafik-tasarim-ve-video-efekt-uzmanligi-yuz-yuze-egitimi-1489/","0","","","","https://unityverseacademy.com/urun/grafik-tasarim-ve-video-efekt-uzmanligi-yuz-yuze-egitimi-1489/","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/film-ve-animasyon-icin-storyboard-yuz-yuze-egitimi_1.jpg?v=1759588333","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/fm/IMG_4921-min2.jpg","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/fm/endüstriyell_modelleme114.jpg","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/36-saat-kapsamli-zbrush-modelleme-egitimi-yuz-yuze-1539/","0","","","","https://unityverseacademy.com/urun/36-saat-kapsamli-zbrush-modelleme-egitimi-yuz-yuze-1539/","","Indexable",""
"https://unityverseacademy.com/uploads/fm/2B_animasyon_01-1.png","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/kurumsal-iletisim-egitimi-ozel-ders_1.jpg?v=1759325379","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/matematik-egitimi-ozel-ders-1428/","0","","","","https://unityverseacademy.com/urun/matematik-egitimi-ozel-ders-1428/","","Indexable",""
"https://unityverseacademy.com/blog-detay/maya-egitimi-285/","0","","","","https://unityverseacademy.com/blog-detay/maya-egitimi-285/","","Indexable",""
"https://unityverseacademy.com/uploads/fm/IMG_58715.jpg","0","","","","","","Indexable",""
"https://unityverseacademy.com/uploads/fm/Adobe_Certified_Professional_Program_Provider_badge.png","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/revit-egitimi-online-1129/","0","","","","https://unityverseacademy.com/urun/revit-egitimi-online-1129/","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/excel-kursu-temelden-ileri-seviyeye-10-saat_2.jpg?v=1775131223","0","","","","","","Indexable",""
"https://unityverseacademy.com/sayfa/hakkimizda/25/","0","","","","https://unityverseacademy.com/sayfa/hakkimizda-25/","","Non-Indexable","Canonicalised"
"https://unityverseacademy.com/blog-detay/3ds-max-egitimi-uv-mapping-ve-kaplama-yonetimi-305/","0","","","","https://unityverseacademy.com/blog-detay/3ds-max-egitimi-uv-mapping-ve-kaplama-yonetimi-305/","","Indexable",""
"https://unityverseacademy.com/urun/profesyonel-mimari-render-ve-etkilesim-egitimi-yuz-yuze-24-saat-1612/","0","","","","https://unityverseacademy.com/urun/profesyonel-mimari-render-ve-etkilesim-egitimi-yuz-yuze-24-saat-1612/","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/2b-cizgi-film-ve-animasyon-yuz-yuze-egitimi_2.jpg?v=1759405015","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/mimarlik-ic-mimarlik-icin-3d-tasarim-ve-gorsellestirme-egitimi-yuz-yuze-1504/","0","","","","https://unityverseacademy.com/urun/mimarlik-ic-mimarlik-icin-3d-tasarim-ve-gorsellestirme-egitimi-yuz-yuze-1504/","","Indexable",""
"https://unityverseacademy.com/uploads/p/p/ingilizce-egitimi-ozel-ders_1.jpg?v=1759326463","0","","","","","","Indexable",""
"https://unityverseacademy.com/urun/unreal-engine-ile-sanal-gerceklik-yuz-yuze-egitim-654/","0","","","","https://unityverseacademy.com/urun/unreal-engine-ile-sanal-gerceklik-yuz-yuze-egitim-654/","","Indexable",""
"https://unityverseacademy.com/urun/autocad-egitimi-ozel-ders-1300/","0","","","","https://unityverseacademy.com/urun/autocad-egitimi-ozel-ders-1300/","","Indexable",""
"https://unityverseacademy.com/urun/sosyal-medya-ve-google-reklamciligi-canli-online-egitimi-1072/","0","","","","https://unityverseacademy.com/urun/sosyal-medya-ve-google-reklamciligi-canli-online-egitimi-1072/","","Indexable",""
