"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Crawl Timestamp"
"https://unityverseacademy.com/urun/grafik-tasarim-ve-video-efekt-uzmanligi-yuz-yuze-egitimi-staj-garantili-613/","text/html; charset=utf-8","200","OK","Indexable","","2026-07-30 13:41:05"
"https://unityverseacademy.com/urun/unity-ile-oyun-gelistirme-yuz-yuze-egitimi-staj-garantili-598/","text/html; charset=utf-8","200","OK","Indexable","","2026-07-30 13:41:05"
"https://unityverseacademy.com/uploads/p/cd/wtZkNKoFClWI.png","image/png","200","OK","Indexable","","2026-07-30 13:41:05"
"https://unityverseacademy.com/uploads/p/p/s/yazilim-test-otomasyonu-canli-online-egitimi-staj-garantili_1.jpg?v=1761897326","image/jpeg","200","OK","Indexable","","2026-07-30 13:41:05"
"https://unityverseacademy.com/public/tema10/js/themejs/so_megamenu.js?v=5.4.94","application/javascript; charset=UTF-8","200","OK","Indexable","","2026-07-30 13:41:05"
"https://unityverseacademy.com/urun/blender-3b-oyun-modelleme-canli-online-egitim-2/","text/html; charset=utf-8","200","OK","Indexable","","2026-07-30 13:41:05"
"https://unityverseacademy.com/uploads/p/cd/JPNuanLj73k0.webp","image/webp","200","OK","Indexable","","2026-07-30 13:41:05"
"https://unityverseacademy.com/public/tema10/js/themejs/homepage.js?v=5.4.94","application/javascript; charset=UTF-8","200","OK","Indexable","","2026-07-30 13:41:05"
"https://unityverseacademy.com/uploads/p/p/s/dijital-oyun-muzigi-teknikleri-canli-online-egitimi_2.jpg?v=1759590545","image/jpeg","200","OK","Indexable","","2026-07-30 13:41:05"
"https://unityverseacademy.com/urun/yazilim-uzmanligi-yuz-yuze-egitimi-staj-garantili-669/","text/html; charset=utf-8","200","OK","Indexable","","2026-07-30 13:41:05"
"https://unityverseacademy.com/kategori/grafik-tasarim-egitimleri-246/","text/html; charset=utf-8","200","OK","Indexable","","2026-07-30 13:41:05"
"https://unityverseacademy.com/uploads/p/p/s/grafik-tasarim-ve-video-efekt-uzmanligi-yuz-yuze-egitimi-staj-garantili_1.jpg?v=1763219437","image/jpeg","200","OK","Indexable","","2026-07-30 13:41:06"
"https://unityverseacademy.com/blog-detay/enes-bugra-cengizin-full-stack-developer-yolculugu-93/","text/html; charset=utf-8","200","OK","Indexable","","2026-07-30 13:41:05"
"https://unityverseacademy.com/public/tema10/js/datetimepicker/moment.js?v=5.4.94","application/javascript; charset=UTF-8","200","OK","Indexable","","2026-07-30 13:41:06"
"https://unityverseacademy.com/kategori/matematik-ozel-ders-267/","text/html; charset=utf-8","200","OK","Indexable","","2026-07-30 13:41:06"
"https://unityverseacademy.com/uploads/p/cd/XJSd8xB3Twu1.webp","image/webp","200","OK","Indexable","","2026-07-30 13:41:06"
"https://unityverseacademy.com/urun/yazilim-test-otomasyonu-egitimi-canli-online-egitimi-staj-garantili-7/","text/html; charset=utf-8","200","OK","Indexable","","2026-07-30 13:41:06"
"https://unityverseacademy.com/uploads/p/cd/w9pfIhHMitlV.webp","image/webp","200","OK","Indexable","","2026-07-30 13:41:06"
"https://unityverseacademy.com/sayfa/iletisim-5/","text/html; charset=utf-8","200","OK","Non-Indexable","Canonicalised","2026-07-30 13:41:06"
"https://unityverseacademy.com/kategori/oyun-gelistirme-ozel-ders-272/","text/html; charset=utf-8","200","OK","Indexable","","2026-07-30 13:41:06"
"https://unityverseacademy.com/uploads/p/cd/n0ucoJUlQf9Y.webp","image/webp","200","OK","Indexable","","2026-07-30 13:41:06"
"https://unityverseacademy.com/public/tema10/js/bootstrap.min.js?v=5.4.94","application/javascript; charset=UTF-8","200","OK","Indexable","","2026-07-30 13:41:06"
"https://unityverseacademy.com/blog-detay/arda-bickinnin-yazilim-test-otomasyonu-egitimi-ve-testiniumdaki-staj-sureci-89/","text/html; charset=utf-8","200","OK","Indexable","","2026-07-30 13:41:06"
